id,label
22903119,No
17196964,No
18706851,No
14369969,No
15238220,No
19641529,No
21576049,No
17049670,No
22648656,No
13604595,No
21560596,No
16562368,No
16529394,No
12732233,No
14529687,No
17275991,No
9420876,No
15185225,No
20550741,No
17981781,No
11836299,No
12021945,No
18818643,No
23717071,No
16372497,No
11695487,No
8569038,No
15275043,No
9584255,No
21340518,No
19552157,No
8415291,No
15550296,No
20965190,No
21270977,No
13771232,No
14694235,No
18861783,No
19760320,No
12269852,No
14152001,No
18061472,No
19351378,No
17120654,No
21000159,No
18265814,No
16100908,No
13867328,No
20669150,No
11297972,No
15266938,No
23438757,No
10586275,No
14588949,No
19134749,No
19100622,No
15206597,No
7818481,No
22186622,No
11875218,No
9404772,No
12120374,No
12096435,No
10923648,No
14054379,No
19340069,No
22423438,No
13089536,No
11172589,No
16266631,No
23181722,No
21578345,No
22166824,No
22303437,No
7962881,No
18763989,No
23723779,No
19997388,No
22198582,No
21668685,No
12591963,No
17800077,No
11269825,No
21860349,No
15369447,No
14090901,No
10693598,No
18552189,No
13314367,No
10306063,No
19038375,No
16628480,No
16783691,No
16528628,No
13181390,No
20656552,No
9550231,No
20991132,No
20505144,No
10886266,No
19224216,No
12080398,No
23633445,No
15533426,No
14380005,No
12706162,No
20092339,No
11043369,No
13082441,No
18033813,No
22383294,No
14403361,No
16191855,No
21571011,No
22885706,No
21622821,No
12421828,No
9082346,No
18483368,No
8778933,No
14004948,No
11971920,No
20738899,No
16461605,No
18096288,No
10911632,No
15710881,No
12031783,No
22933439,No
16210847,No
19772709,No
17742062,No
13002284,No
10435719,No
19054647,No
13690284,No
19278318,No
17104782,No
11539194,No
22932841,No
19466806,No
7955135,No
23529925,No
23570843,No
13792164,No
20288017,No
17870740,No
17726346,No
23425130,No
15907923,No
16435052,No
20223380,No
7773094,No
23370173,No
12260999,No
7692671,No
22695316,No
16745037,No
16675246,No
23294827,No
12905423,No
16431880,No
14521955,No
18138979,No
16749874,No
12822806,No
7948325,No
13949136,No
15695581,No
9500583,No
19225883,No
10304113,No
19796059,No
9361937,No
23438005,No
20652607,No
8756779,No
14240506,No
13737717,No
14348397,No
12604265,No
22830832,No
21723063,No
15565643,No
13651769,No
13942140,No
18272287,No
8110038,No
17631442,No
20707122,No
18200288,No
14087771,No
12265072,No
18152559,No
10641223,No
13276085,No
22619761,No
10475452,No
12604896,No
22467702,No
18918160,No
15153839,No
15681149,No
17919875,No
17306112,No
23224818,No
15191619,No
15758853,No
23749677,No
13152897,No
17236733,No
22261406,No
19844622,No
11755100,No
19117666,No
8164566,No
17004620,No
16641996,No
18260400,No
18507002,No
19420706,No
19924874,No
23680737,No
17931092,No
17613293,No
9667913,No
12557708,No
19139443,No
19212865,No
20779493,No
11357793,No
7754359,No
13880328,No
15816335,No
9681973,No
8551185,No
22235218,No
14510355,No
17508261,No
8664812,No
18702495,No
14360736,No
14979660,No
9456582,No
21270681,No
18577768,No
8596829,No
12506722,No
13653232,No
21998096,No
23052399,No
9924900,No
12669619,No
8432116,No
23404087,No
8652534,No
15972044,No
19181736,No
8466412,No
15099832,No
20454846,No
17619908,No
10731088,No
14764897,No
19022883,No
14072125,No
21942637,No
13960922,No
18266957,No
18186926,No
12392858,No
19477333,No
17772149,No
12111807,No
22361051,No
13835092,No
14682120,No
19764311,No
17824349,No
15298488,No
13494496,No
10204250,No
20945643,No
18376457,No
12508747,No
13013026,No
16109712,No
7800191,No
14547020,No
17328823,No
19131064,No
17269934,No
13162336,No
16051151,No
9142717,No
20617610,No
16622180,No
21018603,No
12468531,No
19659142,No
15195631,No
12115394,No
14861931,No
10361877,No
7750194,No
22942391,No
16971575,No
23298291,No
9772925,No
9036889,No
16587824,No
15539082,No
14214543,No
11062265,No
10433089,No
13992180,No
16050893,No
21023829,No
13981456,No
11337929,No
14938341,No
12481347,No
13734126,No
12373049,No
13196823,No
16099667,No
14569545,No
7630103,No
7755610,No
9181415,No
15982056,No
20822635,No
11409589,No
8337619,No
14221048,No
8832185,No
22698411,No
14672800,No
17138863,No
8970143,No
20210348,No
17170912,No
14811783,No
20665526,No
14708964,No
17883801,No
19029216,No
11391813,No
16628644,No
14083696,No
11727726,No
12478296,No
18591806,No
10541628,No
20621708,No
12249527,No
13610826,No
9449575,No
10230954,No
8202381,No
22539815,No
9442736,No
8338772,No
12605478,No
14615884,No
14346545,No
21116309,No
9254620,No
21234489,No
11429044,No
8110617,No
21387106,No
11092381,No
21315406,No
20437592,No
12673082,No
16035005,No
9337486,No
10962766,No
18655516,No
12057390,No
17334383,No
18273891,No
20598887,No
13792341,No
12784629,No
8807445,No
15007021,No
12054273,No
12276414,No
23684635,No
9210766,No
13197055,No
15886039,No
7832663,No
15855311,No
13833077,No
19961181,No
12637077,No
19323168,No
14979573,No
18796995,No
16421493,No
22700810,No
18374598,No
22393430,No
21439831,No
18993633,No
22917768,No
23108910,No
20274766,No
16608566,No
18542461,No
9439124,No
9904932,No
10533571,No
17239689,No
21042250,No
15573189,No
13894640,No
9083880,No
21335928,No
9473596,No
8354870,No
22575569,No
8917787,No
9796164,No
14267847,No
7744147,No
19826238,No
19516788,No
14667476,No
13831334,No
12912803,No
7673521,No
18731459,No
19711689,No
11965371,No
22632935,No
13737740,No
15402573,No
8882397,No
16278325,No
16960101,No
16203914,No
21344693,No
12043999,No
16265205,No
19683046,No
13878010,No
13356731,No
10728230,No
15695054,No
7977526,No
11856856,No
21174550,No
11362269,No
10651702,No
16356626,No
9869988,No
17658261,No
19076580,No
14469610,No
14176667,No
12690751,No
16174485,No
13198147,No
23339842,No
22167880,No
22492479,No
11366375,No
21741955,No
19818457,No
18366140,No
15755939,No
17926990,No
23757086,No
14291314,No
21470444,No
8651721,No
18594415,No
8587868,No
8510288,No
14546237,No
17579752,No
15941496,No
17389413,No
19544473,No
23611654,No
16608448,No
11231794,No
12302891,No
13259775,No
21534462,No
15818510,No
10713584,No
16414410,No
11256775,No
19536637,No
14692806,No
11165209,No
10652920,No
21047095,No
17516091,No
7933947,No
14908790,No
17784316,No
16583154,No
11259998,No
13292845,No
16382634,No
11559778,No
8532177,No
8917342,No
13920251,No
7809419,No
17693176,No
10509375,No
12193008,No
17103226,No
18667476,No
7669162,No
22467997,No
22675498,No
22795757,No
11444989,No
7799631,No
8458480,No
21427181,No
9945414,No
11917657,No
15648696,No
8317580,No
12154674,No
20314366,No
7659667,No
8375875,No
12169389,No
20494614,No
23535657,No
14231174,No
8434853,No
16764552,No
23022743,No
22494303,No
17362141,No
9264706,No
16905254,No
14705307,No
8901235,No
13017426,No
11428279,No
14114428,No
22344600,No
7958925,No
16928113,No
12409582,No
17262594,No
12849873,No
13079106,No
21496336,No
15563113,No
23182032,No
14807606,No
21460399,No
17514573,No
11368763,No
9602873,No
8097902,No
9268459,No
14579943,No
15438161,No
13299705,No
22735460,No
11905979,No
10813877,No
8247561,No
15440646,No
11805500,No
7514624,No
8712188,No
18931604,No
12870567,No
8190124,No
20061949,No
16556549,No
8659928,No
11214948,No
11540905,No
19424377,No
9818696,No
9307726,No
12177194,No
19909153,No
12912453,No
18791829,No
11484608,No
18675812,No
20730651,No
21688761,No
22383205,No
9843887,No
10550284,No
8735188,No
17326044,No
21890506,No
15981553,No
15470571,No
13667876,No
11539698,No
10826363,No
16119686,No
8086873,No
14197692,No
19338225,No
12291758,No
19324372,No
13580324,No
17511449,No
20040489,No
9611311,No
15019214,No
18265203,No
10522135,No
22872155,No
13620394,No
14861634,No
16289559,No
9052023,No
16909501,No
16266337,No
19768619,No
23425614,No
15506143,No
21355586,No
18834449,No
22865885,No
18383366,No
11886813,No
22296230,No
12466265,No
22468878,No
21581991,No
12348383,No
11384978,No
11245369,No
17975848,No
16382521,No
8161305,No
21773756,No
19065975,No
18968092,No
12051088,No
12839408,No
14936513,No
18433613,No
19017077,No
22627902,No
10062828,No
20755552,No
17065694,No
11078239,No
16719204,No
13774934,No
13069668,No
14349360,No
11413458,No
7641079,No
15164825,No
20452176,No
20241648,No
18406371,No
11106519,No
7786092,No
22463327,No
8320243,No
22563555,No
17476589,No
10553561,No
19790712,No
20833578,No
14145508,No
8630655,No
21343394,No
18815226,No
22531347,No
16482853,No
12296314,No
7939426,No
17538174,No
14071155,No
10698387,No
9473227,No
19161941,No
16959362,No
13293358,No
15209925,No
9175265,No
20464546,No
14984300,No
22015530,No
23508470,No
11975719,No
11054707,No
11893623,No
18903261,No
19090981,No
11586002,No
10098301,No
8384600,No
20160465,No
14096162,No
21570231,No
15167532,No
17106889,No
9035416,No
9371707,No
19752899,No
19105779,No
11908507,No
19549235,No
19896690,No
13816392,No
23161969,No
9903213,No
9211044,No
10851793,No
16937545,No
9544186,No
12672518,No
22225536,No
18216566,No
19797217,No
20689623,No
13712555,No
8174757,No
21977084,No
16302816,No
19999736,No
17361034,No
14094093,No
21213004,No
11348449,No
15515324,No
8848645,No
21963403,No
9944944,No
10019539,No
21042221,No
8149410,No
8628333,No
13885008,No
10845607,No
10584795,No
13642004,No
22724928,No
21761186,No
22797797,No
20356963,No
23466831,No
8623913,No
22810412,No
22858339,No
7803097,No
14600919,No
7921501,Yes
20130923,No
10794460,No
8158841,No
15263288,No
9599866,No
8411030,No
14452522,No
7996102,No
19804743,No
19718571,No
13926509,No
9556109,No
16016346,No
13308245,No
16331093,No
19309545,No
16800515,No
13387862,No
11509394,No
12611300,No
11117950,No
13380362,No
10632226,No
16039645,No
11592941,No
10614483,No
22917054,No
20434721,No
19011825,No
21509087,No
13779968,No
16407744,No
22829745,No
9914957,No
11490954,No
22017909,No
15161527,No
13922169,No
9645262,No
16193499,No
7807980,No
21862949,No
11074944,No
9907261,No
9165800,No
11252328,No
15762161,No
23108425,No
13309536,No
8661183,No
10274822,No
12994101,No
10633235,No
12759740,No
20953115,No
15154506,No
18978153,No
15525857,No
20962114,No
12989498,No
9483085,No
15282568,No
10514069,No
18427827,No
13774446,No
20206296,No
8615015,No
11349754,No
8772753,No
16392924,No
8996675,No
19098048,No
12013743,No
19738882,No
23423190,No
11481772,No
10804856,No
19043770,No
15930586,No
18651186,No
10294525,No
20683965,No
9698390,No
15689830,No
10209013,No
8773513,No
7965622,No
9931249,No
17407596,No
18638101,No
21257660,No
17964938,No
11517117,No
13274107,No
21286018,No
7713389,No
14137514,No
14969181,No
21371126,No
14068942,No
14073148,No
22185408,No
17113517,No
11845864,No
13175942,Yes
22526967,No
11380320,No
15412217,No
18287783,No
9625134,No
22343043,No
14366550,No
21514724,No
13894046,No
10021304,No
16328259,No
23084070,No
17236295,No
23579356,No
10759079,No
23661476,No
8989730,No
11773654,No
18040667,No
17997868,No
13982557,No
22603054,No
8867674,No
15002775,No
15313960,No
23259770,No
14846103,No
8677355,No
21219690,No
20152874,No
17393075,No
12706917,No
14568119,No
14046543,No
19224848,No
8959039,No
13486502,No
19596002,No
16019142,No
18506593,No
11326803,No
18714215,No
22865222,No
15529566,No
15467934,No
11819293,No
15217288,No
13918487,No
21761636,No
14481498,No
17187771,No
19853955,No
20371430,No
18268353,No
20465414,No
19545163,No
12895358,No
8387133,No
18873511,No
17508661,No
10323585,No
15278238,No
10156914,No
8948492,No
12347842,No
15690368,No
12453175,No
15007727,No
19347040,No
10389080,No
8695753,No
20055313,No
13873741,No
21254990,No
19752146,No
8702520,No
21427083,No
19117156,No
9643892,No
20795829,No
8303125,No
9774255,No
15333643,No
10554887,No
15310747,No
21611458,No
16781506,No
10558920,No
21942580,No
16288459,No
13309682,No
18376014,No
18216861,No
13059299,No
15814212,No
11403027,No
10449666,No
17312462,No
11538184,No
19057698,No
20456075,No
13869930,No
9256772,No
16920970,No
7774865,No
22605805,No
11029460,No
21166029,No
22206996,No
15500116,No
16460560,No
19945305,No
16524112,No
11690808,No
7737815,No
16834564,No
23011212,No
18700627,No
17316089,No
12942556,No
10256591,No
17877817,No
20745489,No
13868092,No
7883798,No
18857145,No
16497023,No
11243384,No
19740175,No
17771153,No
20489079,No
23140382,No
22155108,No
14051512,No
15806367,No
21802096,No
22904697,No
9603087,No
22536753,No
16935457,No
18650478,No
19009576,No
12161416,No
18834970,No
10580961,No
10008661,No
11620759,No
10666192,No
8247252,No
18184516,No
12100174,No
21852885,No
15868379,No
16837503,No
19789391,No
21614306,No
7478216,No
16853567,No
13266434,No
11191030,No
16911787,No
13220392,No
8289836,No
22472371,No
13002757,No
13755388,No
9971431,No
8136117,No
14775389,No
19801979,No
21292888,No
7908300,No
11563968,No
18386981,No
23079159,No
19209525,No
7633355,No
18666186,No
10458826,No
10819444,No
18802337,No
10202910,No
7509447,No
20336293,No
13840837,No
23678446,No
20347696,No
16990587,No
20809714,No
12049508,No
14556683,No
9125792,No
8647346,No
9442151,No
14215162,No
12509834,No
12593476,No
9450784,No
21929234,No
23165736,No
9162379,No
15411024,No
10863137,No
12597560,No
18919210,No
21455232,No
7504420,No
20194188,No
16417492,No
14533934,No
22212438,No
15386557,No
8925354,No
15550074,No
21453118,No
13857100,No
11863793,No
22242355,No
7832067,No
23547873,No
17902656,No
23209255,No
20701692,No
20325277,No
17340453,No
11554429,No
12790554,No
17437081,No
13686447,No
10532787,No
16259796,No
16392558,No
9128375,No
23214582,No
8470290,No
13192127,No
22359826,No
9214169,No
19154469,No
15217017,No
21468083,No
13178924,No
8796394,No
21070635,No
20898417,No
11132489,No
8208284,No
16593861,No
16805445,No
7502913,No
21222076,No
15185293,No
9298918,No
16473279,No
22511634,No
23509226,No
16372625,No
13839597,No
22100687,No
19432669,No
17781789,No
11711156,No
21752471,No
21098174,No
14273438,No
22337916,No
19190737,No
23425685,No
10859402,No
19087748,No
23748849,No
10661321,No
16081172,No
10914794,No
10262648,No
7555466,No
17290927,No
20475935,No
9472572,No
10703319,No
18885453,No
9420684,No
12019331,No
16180279,No
21702177,No
18436597,No
7973428,No
11686835,No
11578481,No
16588966,No
19098374,No
17270441,No
12384788,No
21641254,No
13825944,No
16792790,No
14017424,No
14616543,No
21380552,No
19837348,No
18422219,No
15762082,No
16204345,No
12394807,No
14834825,No
8106356,No
22172656,No
23615107,No
18368890,No
10671365,No
13844795,No
9618733,No
8827719,No
14146309,No
7773417,No
21504619,No
13854826,No
22482722,No
11276070,No
21426284,No
10923682,No
17774223,No
12300975,No
20753248,No
7891719,No
15496904,No
14775830,No
13938149,No
9207240,No
21030520,No
10482314,No
8225666,No
15621294,No
8587636,No
11272054,No
11843225,No
21967349,No
14913858,No
11623414,No
9232715,No
8075244,No
12030830,No
17306649,No
22617886,No
7879169,No
7725249,No
13674848,No
17737695,No
12116366,No
19604554,No
10622049,Yes
20576543,No
14311165,No
7738419,No
21542900,No
20046984,No
8282921,No
14294386,No
9610783,No
23722267,No
18310681,No
18375593,No
19930796,No
15412702,No
8630840,No
22982259,No
10078492,No
19359960,No
19413065,No
21165681,No
17038758,No
22198851,No
19186548,No
23047941,No
23002815,No
9130690,No
8759147,No
7881550,No
9979882,No
13252629,No
23729649,No
20430989,No
16956877,No
13505304,No
16863608,No
7488743,No
13396883,No
18862394,No
8383654,No
16236853,No
21897490,No
19271299,No
14720579,No
17821941,No
17923289,No
10885876,No
17758678,No
23506723,No
23252936,No
12999138,No
12007039,No
8979249,No
13864053,No
22054289,No
17935292,No
20789457,No
19622763,No
15121310,No
15714390,No
19241210,No
18236464,Yes
20773275,No
20760093,No
19911793,No
18662004,No
9607465,No
13541721,No
17970108,No
8533678,No
22143989,No
20284421,No
23298910,No
7981018,No
18581162,No
16524808,No
16942445,No
9540408,No
9059385,No
12069987,No
9251375,No
20456943,No
21143743,No
8557179,No
10242783,No
21316150,No
23758404,No
13849757,No
15460342,No
11284320,No
14229433,No
22845874,No
13412591,No
16427980,No
9404487,No
16134924,No
10567332,No
19009894,No
17942596,No
15047859,No
20166596,No
12475170,No
23237250,No
17697986,No
21120023,No
10393603,No
17942985,No
14048920,No
13825534,No
15003694,No
8641705,No
9112858,No
20162455,No
18492581,No
20293050,No
22420748,No
13061682,No
9248358,No
10321563,No
17328468,No
13029412,No
11760713,No
9157763,No
14556363,No
17228023,No
8970940,No
19254208,No
14340324,No
23184086,No
13975360,No
16990409,No
12201978,No
20509671,No
19179564,No
22172549,No
15986502,No
20827506,No
19709132,No
22508821,No
19756060,No
17919684,No
10760072,No
15193429,No
23429079,No
21416644,No
18936010,No
11756334,No
23099951,No
16455337,No
19751338,No
7928918,No
8739086,No
19175118,No
7858987,No
21601072,No
20116521,No
15798511,No
18282387,No
15135155,No
10150757,No
11706315,No
10321260,No
22470379,No
10993384,No
22825416,No
11880405,No
7928102,No
20186923,No
21792175,No
18705127,No
22538527,No
12752273,No
13168679,No
18605056,No
9299041,No
21812325,No
11846092,No
18764821,No
11379638,No
21592685,No
20269988,No
12575449,No
14875738,No
15118545,No
10323982,No
9492321,No
18358500,No
14606716,No
15895244,No
14497496,No
16610428,No
9592976,No
18207778,No
13863433,No
21423488,No
15028872,No
8315531,No
12367419,No
19992416,No
19293121,No
11599415,No
10840007,No
13844842,No
14689368,No
16662100,No
13171319,No
17190653,No
14207502,No
19665536,No
19035099,No
10262856,No
21206827,No
15027521,No
21539076,No
18952567,No
14552930,No
8268901,No
20398474,No
17181665,No
21648581,No
12969635,No
8824007,No
15129634,No
19633460,No
10701006,No
15675779,No
21705399,No
19481292,No
22038821,No
9772334,No
14981866,No
20232866,No
20102300,No
22909044,No
18975161,No
16951990,No
15299815,No
17728230,No
17197915,No
8800749,No
7706570,No
8890089,No
23195604,No
23264257,No
20831419,No
8157179,No
19803915,No
17680414,No
14146671,No
16182300,No
23337810,No
21826900,No
16734328,No
18927631,No
19574750,No
15016750,No
23611855,No
12496160,No
14698574,No
10582094,No
17991047,No
20924060,No
20181593,No
15218418,No
13993207,No
19607967,No
18506446,No
9970109,No
11091511,No
16213063,No
9754728,No
8012734,No
18015422,No
22276389,No
17440747,No
15340533,No
23272984,No
23497716,No
8612950,No
12628975,No
12104078,No
13844168,No
15706049,No
17828084,No
20569049,No
9254331,No
11603801,No
19654071,No
12240841,No
14813570,No
11585466,No
21672340,No
19787641,No
17528861,No
19811084,No
14014999,No
16783299,No
15261132,No
11697401,No
21190398,No
15527007,No
20656090,No
21583648,No
11472999,No
16470830,No
14764161,No
9920745,No
12136228,No
15980572,No
15218117,No
19277736,No
20806040,No
13600104,No
11824128,No
15851034,No
13100573,No
13388989,No
13045565,No
13184118,No
19095162,No
15143324,No
11214704,No
12544874,No
18640328,No
15039417,No
14847554,No
8911677,No
14659263,No
14185732,No
22094520,No
21013716,No
21763412,No
19440385,No
11011509,No
11000451,No
21148560,No
18510236,No
16403694,No
19680801,No
16451354,No
16654337,No
8834337,No
13553445,No
18230730,No
15353968,No
16818434,No
8062036,No
9522111,No
20279357,No
14114705,No
16889536,No
15096907,No
19020667,No
18640568,No
12148771,No
8974666,No
15492535,No
13645949,No
14869640,No
13651502,No
17562288,No
15302429,No
16029340,No
14334376,No
19144435,No
10205199,No
15876209,No
10626945,No
15880317,No
8175345,No
14679333,No
20023157,No
18632361,No
22051785,No
18878461,No
14314076,No
8587107,No
10777898,No
15975695,No
23026644,No
20315217,No
9613053,No
13725710,No
14561590,No
22270725,No
17566339,No
17584271,No
14665203,No
11056569,No
17949506,No
21900703,No
22983656,No
16823848,No
14230958,No
12979600,No
11965347,No
9797801,No
21824527,No
15562920,No
22495817,No
15945484,No
9425155,No
13211035,No
17928504,No
16887093,No
17860708,No
22910000,No
15014061,No
11272151,No
17272321,No
10305860,No
11554153,No
21735187,No
14388005,No
9652204,No
22200731,No
16812201,No
18062030,No
8221561,No
12899683,No
15811834,No
22495198,No
13862586,No
23223360,No
23260490,No
14448730,No
16134106,No
22277669,No
17827242,No
21443433,No
9542350,No
20135445,No
9971911,No
16996959,No
18257794,No
8990145,No
11469535,No
11238974,No
10533754,No
9118007,No
15429357,No
14298817,No
12072778,No
11305673,No
13695100,No
10717815,No
15590118,No
13438812,No
13621447,No
16539736,No
12795791,No
16787548,No
22666732,No
8172442,No
13647897,No
9726618,No
11159132,No
21853335,No
12192545,No
13852929,No
17910001,No
12022889,No
19464540,No
16693556,No
23482737,No
10441765,No
20279107,No
11016817,No
11390434,No
17673608,No
13277430,No
14932842,No
20276021,No
22974231,No
9062013,No
18467276,No
20522750,No
14923085,No
22934380,No
18262338,No
13972578,No
8394705,No
9696944,No
13094294,No
11237125,No
9920169,No
8265969,No
15600002,No
19655775,No
14906422,No
16392917,No
23714579,No
7834895,No
22828185,No
8159464,No
21588776,No
15823302,No
17230540,No
18046743,No
10074684,No
16284661,No
16516344,No
12248769,No
19456987,No
8204117,No
12065992,No
13017174,No
19581992,No
13555784,No
7864185,No
8602127,No
22934282,No
13279253,No
17720788,No
11144193,No
15816622,No
12631869,No
14750828,No
10763546,No
7508050,No
19095380,No
22509380,No
8933290,No
22232107,No
13156820,No
23036631,No
19207211,No
20669706,No
16479273,No
15634813,No
13220790,No
21414246,No
23107008,No
9629776,No
21625000,No
19393288,No
17143752,No
20161860,No
8159499,No
17350369,No
9701782,No
11350527,No
13208543,No
13399460,No
16690559,No
20822148,No
13251860,No
21645693,No
18754865,No
13911989,No
18304884,No
19893768,No
20990435,No
20812521,No
19166343,No
19626032,No
21389535,No
12808555,No
16527288,No
7830318,No
19178924,No
21764801,No
21447772,No
7680384,No
14957451,No
11799336,No
12884552,No
8818474,No
17543868,No
21711737,No
16942960,No
19435614,No
11750650,No
15943671,No
9591803,No
15236148,No
20462614,No
12393006,No
10273898,No
17192223,No
10266088,No
12602485,No
9480417,No
13403212,No
9296102,No
21193742,No
20569156,No
16023371,No
19947342,No
14742159,No
10383383,No
13926309,No
13131691,No
15382521,No
20282445,No
9405635,No
11648654,No
12413673,No
14906948,No
22746052,No
15728710,No
12503103,No
15024147,No
8805314,No
17744761,No
15375475,No
23298057,No
19247988,No
9619682,No
9038575,No
15234787,No
12322088,No
18103353,No
12776486,No
18972982,No
7670049,No
9912756,No
18976654,No
15478126,No
9961884,No
10911843,No
22230207,No
22088279,No
21930623,No
9871049,No
11099118,No
22957750,No
18181707,No
18900220,No
13398932,No
12132612,No
11943509,No
23674625,No
17832100,No
12696842,No
21060985,No
23682226,No
22309223,No
10350569,No
22250875,No
16720835,No
14413732,No
23161338,No
8418912,No
23730074,No
22455925,No
22360102,No
18243772,No
19376886,No
14221890,No
21650454,No
16840862,No
20598738,No
8481003,No
10084798,No
18487595,No
21825730,No
9979630,No
23426135,No
14506649,No
10390328,No
19663276,No
19400264,No
11867368,No
19828568,No
16845150,No
19090229,No
8727260,No
14951267,No
18563387,No
15287976,No
13650655,No
9813345,No
9884649,No
10197419,No
10593772,No
22579596,No
22053324,No
10144462,No
14798236,No
18341839,No
19904493,No
10000259,No
23677016,No
21724485,No
16694127,No
10765175,No
22810625,No
22570645,No
21330356,No
11644805,No
14940028,No
15710216,No
20215477,No
19246923,No
19208895,No
7779469,No
21026450,No
9494800,No
11148020,No
7814946,No
18737105,No
11568833,No
15759539,No
15116288,No
20531729,No
20434793,No
8265656,No
8168918,No
17346995,No
16314910,No
15543367,No
20731538,No
10272797,No
17594575,No
16169319,No
16877627,No
9117154,No
10618553,No
8046131,No
12366103,No
19413719,No
10059316,No
15904176,No
18301460,No
20133702,No
15686123,No
18844861,No
9525062,No
15802658,No
18831342,No
10614941,No
9942472,No
13171158,No
22696138,No
18259113,No
11956944,No
13442901,No
11565989,No
10615039,No
10811758,No
11126224,No
16047258,No
20333130,No
11379892,No
11418924,No
18566098,No
10375236,No
8980439,No
19619327,No
13532188,No
8093216,No
10567281,No
20748241,No
21638314,No
10974409,No
19392937,No
20542897,No
14468462,No
19986754,No
21347831,No
17038737,No
18624409,No
10234808,No
11606663,No
21546138,No
7798122,No
13078849,No
21717227,No
21508858,No
12893491,No
19412218,No
8141727,No
14560728,No
20155995,No
23527846,No
10277665,No
14256992,No
11946987,No
17321006,No
11124560,No
20562588,No
23360565,No
13021103,No
23468203,No
20187555,No
13628159,No
23291008,No
17674807,No
12714540,No
21931622,No
9352619,No
10080490,No
13609768,No
21784252,No
21054896,No
22984340,No
21669423,No
18475920,No
22744963,No
11794499,No
21532753,No
17374956,No
23091088,No
7917846,No
12472569,No
8715724,No
11793067,No
15545163,No
14601963,No
19542646,No
9212826,No
13003436,No
7810614,No
9794798,No
21450531,No
16042046,No
16639766,No
15425866,No
12255844,No
8096047,No
22912759,No
19856193,No
19089403,No
9872296,No
8446115,No
19730360,No
19072519,No
13943568,No
23356951,No
18599942,No
13067355,No
19379582,No
14753178,No
23654729,No
13703032,No
8339808,No
16649676,No
13650064,No
23062960,No
16419295,No
12778605,No
10281220,No
9981621,No
15767199,No
13573254,No
11872835,No
11149227,No
13244070,No
22703230,No
8264738,No
12711553,No
10481167,No
21500298,No
18523947,No
8102064,No
12855694,No
17256954,No
20308552,No
21862772,No
18302610,No
18641633,No
12908727,No
12155918,No
14615527,No
17393782,No
10166931,No
21710623,No
13590138,No
23111126,No
8908818,No
15177980,No
22060293,No
8499367,No
14758105,No
10137187,No
21303497,No
17662707,No
12858847,No
10816835,No
23437188,No
17343867,No
11670229,No
8991671,No
14364899,No
13534670,No
20001105,No
20451398,No
17796322,No
20590462,No
10533296,No
21642288,No
16720993,No
18830349,No
15565779,No
7641414,No
17460131,No
20777897,No
21102126,No
15410795,No
10226200,No
14427362,No
12026329,No
22370868,No
21205062,No
12098403,No
7997898,No
11258523,No
19058567,No
21779116,No
17929353,No
22541376,No
16958679,No
11682234,No
12459370,No
20142899,No
15089322,No
15902079,No
12123471,No
13821615,No
22834457,No
20073562,No
18867971,No
9469047,No
15257212,No
17698764,No
16452494,No
19917664,No
14412592,No
21108372,No
21005541,No
18887945,No
16565335,No
18223538,No
9341079,No
8182708,No
19277247,No
20733878,No
14835601,No
13375005,No
18700648,No
12719180,No
14509796,No
23473452,No
12136088,No
9234292,No
15054836,No
19101665,No
15577399,No
18892520,No
16449434,No
13456588,No
16414256,No
9587054,No
22026764,No
16876308,No
16126974,No
8161250,No
19823200,No
12771766,No
22975484,No
17103710,No
12178852,No
18210705,No
14776563,No
10134322,No
12116536,No
14848032,No
8651040,No
17025604,No
21911882,No
16714925,No
15727715,No
18451839,No
22881721,No
11611417,No
12333192,No
12097953,No
19898157,No
13275902,No
19003771,No
19451234,No
22123325,No
15979613,No
16659197,No
8996983,No
17870951,No
12164654,No
15456241,No
8142524,No
12990171,No
19302837,No
16139270,No
14558606,No
15640873,No
11000972,No
8765294,No
19521791,No
16874985,No
14503347,No
15094997,No
9410072,No
17720147,No
16486382,No
18525316,No
22449746,No
17458463,No
13281436,No
19527443,No
10298433,No
17307493,No
16880224,No
9411769,No
16109604,No
11729262,No
8086702,No
18544865,No
17596082,No
15336059,No
13049473,No
14520332,No
22835360,No
21528853,No
19564490,No
10905484,No
7767906,No
8346059,No
10167950,No
12070514,No
8788339,No
12481409,No
21300786,No
16892445,No
22178181,No
10929467,No
19315486,No
18297260,No
13878346,No
15025891,No
9413796,No
17761033,No
14137485,No
8242354,No
16028446,No
22357200,No
22606518,No
10078227,No
23556180,No
14411901,No
20050050,No
7630521,No
15763065,No
17563740,No
14160727,No
9029263,No
10194261,No
23662588,No
19122893,No
9153433,No
18459894,No
15830325,No
11241140,No
12329581,No
11585493,No
10796052,No
14952652,No
18689745,No
20157084,No
17597114,No
12513694,No
23265924,No
18610916,No
8833338,No
17518257,No
16334160,No
20327598,No
14958113,No
22098611,No
21768481,No
19567897,No
23407127,No
16165953,No
9240348,No
10357601,No
12771027,No
21746817,No
17102748,No
19391875,No
22859942,No
20793291,No
12547869,No
12432158,No
10337737,No
15321386,No
23516447,No
19504966,No
9022212,No
19147880,No
8265808,No
16373551,No
10277923,No
19132182,No
21959596,No
22016975,No
12462067,No
18854386,No
17693735,No
18822803,No
10414705,No
19643243,No
14769570,No
